Wood,Oven,Phase,IO_02L_Avg,UO_02_Avg,AO_02_Avg,IO_04R_Avg,FB_01_Avg,IO_01T_Avg,SA_01_Avg,P_01_Avg,AO_01_Avg,Roofline,Chimney,T_eff_Pot_1(%),T_eff_Pot_2(%)
SB,NO,Medium,258.4,137.7,443.1,178.9,867,332.6,379.7,653.9,715.8,141.7,253.3,11.618485459880466,7.109819460523852
SB,NO,Medium,259,138.6,438.4,179.3,868,333,380.4,643,724.2,141.5,253.5,10.418993408839485,7.004365316866933
SB,NO,Medium,259.6,139.5,433.9,179.6,870,333.4,382.7,631.6,715.9,141.5,252.2,13.882163324337112,8.576877977456675
SB,NO,Medium,260.2,140.4,426.2,179.9,866,333.8,386.7,614,704.7,141.4,253,10.80589250943033,7.858830915949285
SB,NO,Medium,260.7,141.3,419.4,180.3,864,334.2,387.6,597.2,715,141.4,256.1,8.659606831592633,6.133888172378107
SB,NO,Medium,261.3,142.3,414.1,180.6,866,334.6,387.5,582.9,726.8,141.3,257.9,12.209909941241067,6.196073701525331
SB,NO,Medium,261.9,143.4,409.1,180.9,868,335,387.2,573.3,731.3,141.3,258.8,12.51848714079917,7.732006763434776
SB,NO,Medium,262.5,144.4,404.3,181.2,870,335.4,386.9,568.5,729.8,141.3,258.6,9.578022162615449,7.997183553251773
SB,NO,Medium,263,145.3,399.7,182,872,335.9,386.5,561.6,727.1,141.3,258,13.434357123230573,6.012579411795508
SB,NO,Medium,263.6,146.3,395.1,184.3,874,336.3,386.1,552.3,724.5,141.5,257.8,12.718647596754643,6.264408517804478
SB,NO,Medium,264.2,147.3,390.4,185.5,875,336.8,385.7,542.8,724.6,141.6,257.5,6.425043111693064,7.479900936000875
SB,NO,Medium,264.7,148.2,385.6,186.1,876,337.2,385.2,534.2,724.3,141.7,257.1,19.66841054419266,8.52620752654659
SB,NO,Medium,265.3,149.2,381.5,186.6,878,337.7,384.7,528.7,724.5,141.7,256.8,13.607056629740203,10.180819348870408
SB,NO,Medium,265.9,150.1,378.1,187,879,338.1,384.2,526.2,721.7,141.8,256,7.220215017256633,7.615843237380275
SB,NO,Medium,266.4,151,373.9,187.4,880,338.5,383.7,526.9,715.4,141.9,254.6,16.98844061738869,6.5955122396920345
SB,NO,Medium,267,151.9,369.8,187.8,881,338.9,383.2,531.1,702.4,142,253,13.024737388694655,7.0676869551056605
SB,NO,Medium,267.6,152.7,366.2,188.1,882,339.2,382.7,537.4,687.1,142.1,251.5,11.527304459773685,10.20115438918023
SB,NO,Medium,268.1,153.6,363.1,188.5,884,339.5,382.1,543.7,673.3,142.1,250.4,13.089306169687164,9.069755456161168
SB,NO,Medium,268.6,154.4,360.3,188.8,885,339.7,381.5,550.4,664.1,142.2,249.6,10.829329734318897,8.53850998282843
SB,NO,Medium,269.1,155.2,359.1,189.1,886,339.8,380.9,552.3,665.1,142.2,249.5,12.834336077859678,3.8923806137771217
SB,NO,Medium,269.6,156,358.4,189.4,887,339.9,380.4,554.7,668.6,142.2,249.4,10.096498659436294,8.608593593835208
SB,NO,Medium,270.1,156.8,358,189.7,887,340,379.8,558.1,672.9,142.2,249.4,17.60804566883291,11.058711609084092
SB,NO,Medium,270.5,157.6,357.7,189.6,888,340,379.3,564,669.7,142.2,249,11.713748079969715,8.026086647386691
SB,NO,Medium,271,158.4,357.5,189.3,888,340,378.7,567.7,664.4,142.3,248.3,7.888460027557112,8.107583917211352
SB,NO,Medium,271.4,159.1,357.1,189.4,888,340,378.2,571.7,651.9,142.2,247,14.608379653325812,3.320086284846761
SB,NO,Medium,271.8,159.8,356.4,189.6,888,339.9,377.8,576.5,642.3,142.1,246.3,14.308202704574525,15.984945209016832
SB,NO,Medium,272.3,160.5,356.1,189.8,888,339.7,377.3,575.8,650.3,142,245.7,12.870732244096553,7.903081202515455
SB,NO,Medium,272.6,161.2,355.8,190,886,339.6,376.9,574.5,657.9,141.9,244.9,14.024926209555172,7.2975225805815365
SB,NO,Medium,273,161.9,355.3,190.2,884,339.4,376.5,573.7,662.1,141.8,244.2,11.630140966781592,5.181745975298726
SB,NO,Medium,273.4,162.5,354.8,190.4,883,339.2,376.1,572.7,664.2,141.7,243.2,12.441812071941523,10.348796957035407
SB,NO,Medium,273.7,163.2,353.6,190.6,882,338.9,375.7,575.6,661.2,141.5,241.4,14.323887266519097,11.62348229004422
SB,NO,Low,275.5,166.5,341.2,190,869,336.7,373.5,612,602.9,140.8,226.5,17.754128489935194,-14.898569362183418
SB,NO,Low,275.7,167,336.2,190,864,336.1,373.3,595.1,576.5,140.5,224.1,11.148065770002342,6.137699131799064
SB,NO,Low,275.9,167.6,333.3,190.1,859,335.4,372.7,566.7,555.5,140.2,224.7,10.234613628615925,8.339314808501843
SB,NO,Low,276,168.3,334.6,190.2,857,334.7,372.1,543.5,549.9,139.9,227.2,9.939931457325022,0.25487003736730357
SB,NO,Low,276.2,169,338.6,190.3,855,334.1,371.7,529.6,554.9,139.5,229.9,11.950719907139417,9.380672615281489
SB,NO,Low,276.3,169.6,343.2,190.5,853,333.5,371.3,523.5,565.8,139,232,14.89860710150117,1.0364248418435358
SB,NO,Low,276.4,170.3,347.7,190.6,852,333,371,519.9,575.2,138.6,233.1,11.230307315019115,6.006908563847449
SB,NO,Low,276.5,171,351.1,190.7,851,332.6,370.7,517.8,580.9,138.3,233.3,11.58041364468213,16.44945119983259
SB,NO,Low,276.6,171.6,353.6,190.8,850,332.2,370.6,516.4,584.6,137.9,232.9,13.39084469168837,20.55030621001678
SB,NO,Low,276.8,172.2,354.7,190.9,849,331.8,370.4,517.3,588.2,137.4,232.2,13.621441885677765,-2.937958053773622
SB,NO,Low,276.9,172.7,354.8,191,848,331.5,370.4,519.6,595.8,137,231.3,12.102831482009634,10.89254833380867
SB,NO,Low,277,173.3,354.5,191.1,847,331.2,370.3,521,603.5,136.6,230.5,11.236306997697874,14.620736816281518
SB,NO,Low,277.1,173.8,354.2,191.2,847,330.9,370.4,520.2,605,136.2,229.3,10.627103257376634,7.084735504917821
SB,NO,Low,277.3,174.3,353.8,191.3,846,330.7,370.4,517.2,602.3,135.8,228,17.134574324488785,-2.193225513534567
SB,NO,Low,277.4,174.8,352.9,191.4,844,330.4,370.4,512.9,597.3,135.5,226.8,10.478105283539499,17.785205020744495
SB,NO,Low,277.5,175.3,351.8,191.5,842,330.1,370.4,508.1,591.9,135.1,225.7,16.08017335861135,11.36701909832875
SB,NO,Low,277.6,175.8,350.6,191.6,841,329.8,370.3,502.6,583.6,134.8,224.5,10.589190156015702,0.6966572471063576
SB,NO,Low,277.7,176.3,349.8,191.7,840,329.4,370.2,495.3,571.1,134.5,223.1,13.29956600937261,1.9599360434864919
SB,NO,Low,277.9,176.8,349.1,191.8,838,329.1,370.2,488.9,561.1,134.2,221.8,12.092639712845413,13.920596878740588
SB,NO,Low,278,177.2,348.2,191.9,836,328.7,370.1,484.7,555.3,134.1,220.9,14.54149185466036,3.8118473793770278
SB,NO,Low,278,177.7,347.1,192,834,328.3,370.2,483,553.8,133.8,220.2,11.052291117931052,5.80953763891242
SB,NO,Low,278.1,178.1,346.1,192.1,832,327.8,370.2,482.2,555,133.4,219.7,15.35328875698051,12.79440729748386
SB,NO,Low,278.2,178.5,345,192.2,831,327.4,370.4,483.5,555.7,133.2,220,11.120485912958566,5.702813288696672
SB,NO,Low,278.4,178.9,343.5,192.2,826,327,371,490.1,550.9,132.8,221.6,11.148204026952781,8.718467251847667
SB,NO,Low,278.5,179.2,342.4,192.4,819,326.5,371.6,500.5,550.9,132.4,223.3,12.890276857534003,5.729011936681768
SB,NO,Low,278.6,179.5,341,192.6,812,326,371.6,509.4,558.4,132,225.4,12.91216804092325,11.620951236830976
SB,NO,Low,278.6,180,340.2,192.8,809,325.6,371.1,514.2,571.5,131.6,227.7,15.945709473460715,7.470062095675235
SB,NO,Low,278.6,180.5,339.6,192.9,809,325.2,370.5,524.9,586.7,131.2,229.9,8.627083385091943,7.476805600413044
SB,NO,Low,278.6,181,339.2,193,809,324.8,370,541.9,601.3,130.8,231.6,12.227909124354035,9.20689628186656
SB,NO,Low,278.7,181.6,338.4,193.1,810,324.6,369.4,567.4,613.9,130.4,232.7,13.380335414774052,3.7407389331626106
SB,NO,Low,278.8,182.1,336.1,193.2,810,324.4,368.8,592,615.4,130.1,231.5,13.08906586877855,8.486317431405954
SB,NO,Low,278.8,182.5,332.7,193.2,810,324.3,368.3,609.5,608.6,129.9,229.9,10.349471788018374,12.361869080133069
SB,NO,Low,278.9,183,329.2,193.3,810,324.2,367.8,621.9,602,129.7,228.4,14.216015758516523,7.0362098198717264
SB,NO,Low,279,183.4,326.1,193.4,810,324.1,367.3,631.2,596.8,129.5,227.5,12.618998974956936,10.89822638746285
SB,NO,Low,279,183.9,323.6,193.4,811,324,366.9,638.6,594.8,129.3,227.4,14.601212881462342,8.016352170214581
SB,NO,Low,279.1,184.3,321.5,193.5,811,323.9,366.5,645.9,591.5,129.1,227.1,11.999594554545551,4.999831064393979
SB,NO,Low,279.2,184.7,319.7,193.6,811,323.8,366.1,652.2,586.6,129,226.6,11.115727815728139,10.118162498932023
SB,NO,Low,279.3,185.1,318.1,193.6,811,323.7,365.7,656.5,584.3,128.9,226.4,10.80130808667768,10.659185611853005
SB,NO,Low,279.4,185.6,316.8,193.7,810,323.6,365.4,659.8,582.6,128.8,226.3,12.469088907755006,9.493510872949832
SB,NO,Low,279.4,186,315.6,193.7,810,323.6,365.1,661.3,579.9,128.6,225.9,12.56920894186337,5.931536804025479
SB,NO,Low,279.5,186.4,314.3,193.8,810,323.5,364.8,661.6,578.5,128.5,225.4,11.398627858824314,9.147047047204651
SB,NO,Low,279.6,186.8,313.1,193.8,810,323.4,364.6,660.9,576.1,128.3,224.7,13.037408913072648,6.588798052843154
SB,NO,Low,279.6,187.2,312,193.9,810,323.3,364.4,660.9,575,128.2,224,16.05631334170629,8.09796672886055
SB,NO,Low,279.7,187.6,311.2,194,810,323.2,364.3,658.5,570.9,128.1,222.9,11.539116354264028,10.009835873578353
SB,NO,Low,279.8,187.9,310.5,194,810,323.1,364.2,657.9,565.2,128,221.7,9.688440973985033,6.2282834832761695
SB,NO,Low,279.8,188.3,309.8,194.1,809,323,364.1,660.7,560.3,127.8,220.7,12.536659917726956,3.581902833636231
SB,NO,Low,279.9,188.6,309.4,194.1,809,322.8,364,664.1,557.1,127.7,219.9,11.654014064328708,11.79112011214441
SB,NO,Low,279.9,188.9,309,194.2,808,322.6,364,667.1,554,127.5,219.3,14.734537896080276,9.823025264053452
SB,NO,Low,280,189.2,309.1,194.2,807,322.4,364.3,670,546.7,127.4,219.2,14.931727120906423,8.280321403411822
SB,NO,Low,280.1,189.4,314.3,194.3,805,322.1,365.7,666.7,535.6,127.3,222.2,13.234419755238433,5.131713782643466
SB,NO,Low,280.1,189.7,326.7,194.5,801,321.9,366.4,651.9,559.8,127.2,227.5,12.896646243028467,5.77662279635645
SB,NO,Low,280.2,190.2,338.6,194.6,800,321.7,366.5,643.7,593.6,127.1,230.7,11.358598598811605,6.681528587536284
SB,NO,Low,280.2,190.6,347,194.7,801,321.7,366.5,638,621.1,126.9,232.2,10.367700012818236,9.83602308908398
SB,NO,Low,280.3,191,351.6,194.8,801,321.7,366.7,636.1,642,126.7,232.2,14.01410682010992,8.064721849308514
SB,NO,Low,280.4,191.3,353.6,194.9,801,321.9,366.9,636.9,653.5,126.6,231.5,12.492590244951426,3.8135275484588336
SB,NO,Low,280.5,191.6,353.7,195,802,322.1,367.3,638.5,661.1,126.5,230.4,13.07987106174046,8.763513611366132
SB,NO,Low,280.6,191.9,352,195.1,803,322.4,367.6,634,667.1,126.4,229.3,7.936344946555366,7.285824868968898
SB,NO,Low,280.7,192.2,350,195.2,803,322.7,368,622.1,667.3,126.4,228.1,17.34213586384125,7.635716537064363
SB,NO,Low,280.9,192.5,348.1,195.3,803,323,368.4,612.1,660.4,126.4,226.4,9.269667091418224,6.566014189754561
SB,NO,Low,281,192.8,346.2,195.4,803,323.2,368.8,605.1,652.8,126.3,224.7,11.655752222083102,9.862559572531934
SB,NO,Low,281.2,193,344.3,195.5,803,323.4,369.2,598.2,645.1,126.3,223.1,14.528166913611537,6.626883153577229
SB,NO,Low,281.3,193.2,342.6,195.6,804,323.6,369.6,592.3,639.3,126.3,221.7,8.876809795980025,2.1557966647379283
SB,NO,Low,281.4,193.5,341.3,195.7,804,323.7,369.8,586.2,630.3,126.3,220.3,9.843691561620012,10.853300952555376
SB,NO,Low,281.6,193.7,340.5,195.8,804,323.8,370.1,579.3,616.7,126.3,218.7,11.93297123920303,7.536613414233599
SB,NO,Low,281.7,193.9,339.4,195.8,804,323.8,370.2,574.4,603.7,126.2,217.1,11.75375566429781,9.377996540663027
SB,NO,Low,281.7,194.1,337.8,195.9,804,323.7,370.3,571.6,591.2,126.2,215.5,13.694064389917692,2.987795866891173
SB,NO,Low,281.8,194.3,335.9,196,804,323.6,370.4,569.2,580,126.1,214.1,10.413133319961828,6.694157134261136
SB,O,High,152.5,67.78,407,111.5,774.2,250.7,331.2,561.4,655.4,126.7,270.1,35.75510385593224,-0.969629935076151
SB,O,High,154.7,68.72,402.8,112.8,774.8,253.8,334.1,562.2,652.2,127.8,268.4,-1.2036411319475577,8.666216150022628
SB,O,High,156.8,69.61,401.3,114.1,776.8,256.8,337,569,653.4,128.9,268.3,15.88522835631082,13.735347826885299
SB,O,High,159,70.49,399.7,115.4,781.1,259.8,339.7,578.7,655.6,130,267.1,28.422983229624638,2.1317237422218427
SB,O,High,161.1,71.39,402.9,116.7,789.1,262.6,342.7,571.5,645.2,131.2,265.2,19.830965140867665,11.49961292192328
SB,O,High,163.3,72.27,420.8,118,791.9,265.3,344.7,565,646,132.3,263.1,13.361291166273709,7.900589559187914
SB,O,High,165.4,73.08,441.2,119.3,793.9,268,346,564.9,656.5,133.2,261.3,17.359226214574782,12.300908642115926
SB,O,High,167.5,73.88,458.5,120.5,795.5,270.5,347.1,566.8,663.4,134.1,259.3,11.708990553017307,8.07124591518669
SB,O,High,169.6,74.66,471.9,121.8,797.5,272.9,348.2,568.1,665.1,134.9,257.5,17.4135401336787,9.549360718468936
SB,O,High,171.6,75.43,482.8,123.1,800,275.2,349.4,567.3,663.7,135.7,256,18.531440570964495,7.434769570386964
SB,O,High,173.7,76.21,491.4,124.4,802,277.5,350.7,565.8,662.2,136.5,254.8,10.188221300963207,13.912947367982015
SB,O,High,175.7,76.98,497.5,125.7,804,279.6,352.1,569,664,137.2,254,11.026709746045121,7.0268248381660205
SB,O,High,177.7,77.76,502.6,127,805,281.6,353.6,577.4,667.8,137.8,253.5,14.502597368020828,6.184931230479492
SB,O,High,179.6,78.53,507.5,128.3,806,283.6,355.1,587.9,673.6,138.4,253.2,17.876044536238727,10.830779924897575
SB,O,High,181.6,79.3,513.7,129.5,807,285.5,356.7,595.9,681.2,138.9,253.6,9.433181822982373,9.329520484268302
SB,O,High,183.5,80.1,519.8,130.8,807,287.3,358.8,595.6,691.4,139.5,255.2,12.464475322087715,7.969090779695398
SB,O,High,185.5,81,518.2,132.1,805,289.2,360.7,592.1,700.9,140,259.9,11.0746916476994,6.644814988619675
SB,O,High,187.4,81.9,515.5,133.3,805,291.1,361.8,594.8,709.3,140.4,264.4,10.316887905291567,5.852849869348105
SB,O,High,189.3,82.9,510.1,134.6,804,293,363.6,598.7,713.7,140.9,269.2,10.555796971043533,8.894236336712561
SB,O,High,191.2,83.9,504.2,135.9,802,295,366.1,589.5,719.2,141.3,272.1,8.474238769694074,8.281642434019245
SB,O,High,193.1,85,496.8,137.1,801,297,369.1,579.2,720.9,141.7,272.4,12.809262825657278,7.021373697026964
SB,O,High,195,86,498.8,138.4,797.8,299.1,371.8,570.7,715.8,142.2,273,9.536883561309073,8.975890410643748
SB,O,High,196.9,87.1,513.6,139.6,793.2,301.2,372.5,568.8,713.5,142.6,274.1,9.583416277316065,6.634672807372722
SB,O,High,198.8,88.2,528.8,140.9,789.9,303.2,372.1,571.6,712.9,143,275.6,9.901003998989674,6.540112733277594
SB,O,High,200.7,89.3,539.9,142.1,787.5,305.3,371.5,576.1,715.4,143.4,276.8,8.508369846388627,4.2989658171226335
SB,O,High,202.6,90.5,547.4,143.4,785.4,307.5,370.8,577.7,717.3,143.9,277.9,6.094869302025309,8.214823841860223
SB,O,High,204.5,91.7,550.7,144.6,784.2,309.7,370.1,580.6,718.6,144.3,279.3,9.237478356820644,6.100221556391004
SB,O,High,206.4,92.8,548.9,145.8,783.5,311.9,369.8,578,714.8,144.7,279.3,10.664912785905276,8.342714034135556
SB,O,High,208.3,94,536.9,147,779.4,314,371.6,564.8,693.9,145.1,277.5,8.152028261982995,7.133024729235143
SB,O,High,210.2,95.1,532.6,148.2,774.4,316.1,373,554.2,691,145.5,278.7,7.297215006577259,6.458454660993651
SB,O,High,212,96.3,539.3,149.5,771.3,318.1,373.5,543.7,688.3,145.9,278.2,8.537209429716649,5.056017235074899
SB,O,High,213.8,97.5,540.6,150.7,768.7,320.1,374.2,533.9,680.1,146.3,276,8.522399554878648,4.834822824402343
SB,O,High,215.6,98.5,528.9,151.9,764.7,321.9,376.1,522.4,662.3,146.8,271.3,8.5111309355702,7.05207991804388
SB,O,High,217.3,99.5,517.6,153.1,760.7,323.6,377.6,511.2,655.1,147.3,269.9,9.386038369179797,5.695801061639021
SB,O,High,219,100.5,509.1,154.3,757.5,325.1,378.3,498.9,648.2,147.7,268.3,6.355101005758207,6.59341729347415
SB,O,High,220.7,101.5,501.2,155.4,753.9,326.4,378.9,490.1,640.8,148,265.7,7.162338025892147,7.319752048439194
SB,O,High,222.3,102.4,494.8,156.6,749.2,327.6,380.3,487.4,642.9,148.3,262.6,5.930063529685639,6.242172136511249
SB,O,High,223.9,103.3,489.5,157.7,746.9,328.7,380.6,497.7,659.6,148.6,261.4,7.043302451835257,5.959717459245163
SB,O,High,225.4,104.1,485.2,158.8,746.5,329.6,379.9,512.6,676.4,148.9,260.6,6.4530470749721704,5.76164917408232
SB,O,High,226.8,105,481.8,159.9,746.9,330.4,379.1,526.7,686,149,260.4,6.179968056952787,6.485151664703535
SB,O,High,228.2,105.8,478.1,160.9,747.6,331.2,378.6,537.4,692.3,149.1,261,6.520534235817475,6.444714070284729
SB,O,High,229.6,106.7,475.1,161.9,748.4,331.9,378.2,543.4,700.1,149.2,262.7,6.860874083507823,5.956143435133181
SB,O,High,230.9,107.6,475.3,162.9,749.1,332.5,377.6,547.8,706.2,149.3,264.4,7.57676348473192,2.1755063471012273
SB,O,High,232.2,108.5,476.2,163.9,749.4,333.2,377.1,553.2,708,149.5,266.3,6.647342104906949,5.377625073632576
SB,O,High,233.5,109.5,475.7,164.8,749.4,333.9,376.9,559.8,703.6,149.6,267.4,5.65507423341548,6.4735718198309895
SB,O,High,234.8,110.4,476.4,165.8,749.4,334.6,376.6,568.5,702.7,149.6,267.6,6.972511710444229,6.675809084467783
SB,O,High,236.1,111.3,478.6,166.7,749.9,335.2,376.4,574.8,707.6,149.7,267.3,6.511019961603306,6.954953140803552
SB,O,High,237.3,112.2,480.8,167.5,750.5,335.9,376,576.2,712.3,149.7,266.5,5.464733090261125,4.209321434390357
SB,O,High,238.5,113.1,480.3,168.4,751.1,336.5,375.7,578.2,709.3,149.7,264,8.186420717586923,2.5813038298697624
SB,O,High,239.7,113.9,477.1,169.3,751.5,337.1,375.5,579.9,693.1,149.7,260.2,5.822258027583427,5.01156387184392
SB,O,High,240.8,114.7,472.5,170.1,752.1,337.6,375.5,584.6,672.7,149.8,255.9,7.737528788282029,5.895260029167256
SB,O,High,241.9,115.5,467.4,170.9,753,337.9,375.5,589.5,651.3,149.8,251.8,6.266589875246906,5.676793181106082
SB,O,High,243,116.2,462.1,171.7,754.1,338.1,375.8,592.7,629.9,149.8,248.5,5.387412583514173,5.461212755891065
SB,O,High,243.9,117,457.2,172.4,755.5,338.1,376,595.8,611.7,149.8,245.7,6.430752257905467,4.139334786697714
SB,O,High,244.9,117.7,452.6,173.1,757.2,338.1,376.3,600.2,597.3,149.6,243.2,7.185112415618073,5.999939233660475
SB,O,High,245.8,118.5,448.2,173.8,758.7,337.9,376.7,604.9,584.9,149.4,240.8,6.60996175710543,-6.981307923234928
SB,O,High,246.6,119.2,444,174.5,759.9,337.6,377,607.4,573.9,149.2,238.8,6.556314872925591,-85.75361839474317
SB,O,Medium,249.5,122.2,433.3,173.8,763.4,335.6,378.2,595.7,569.7,148,236.8,13.79707366932393,9.77924452386146
SB,O,Medium,250.2,123,432,173.8,764,335,378.6,587.2,568.8,147.6,236.7,9.375258169838304,5.487956001856556
SB,O,Medium,250.8,123.7,430.1,174,763.9,334.4,379.4,577,565.2,147.1,235.8,12.420261168818053,5.673452632669986
SB,O,Medium,251.3,124.5,429.7,174.3,766.5,333.8,379.6,569.1,573,146.7,236.2,12.57499039780611,7.0975405926267525
SB,O,Medium,251.9,125.4,433,174.6,774.1,333.1,378.1,579.1,595.8,146.2,238.4,8.69762716567964,7.9210533116010895
SB,O,Medium,252.3,126.3,442,175,784.4,332.6,376.6,597.4,615.9,145.7,241.5,12.355276730418268,6.803221997129063
SB,O,Medium,252.8,127.2,452.1,175.4,794.9,332.1,375.4,612.7,629,145.2,244.2,15.202211973111698,8.270633456874247
SB,O,Medium,253.3,128.1,459.5,175.7,805,331.7,374.7,622.4,638.1,144.7,246.5,8.57156917152578,6.90487516595132
SB,O,Medium,253.7,129.1,463.2,176.1,814,331.4,374.4,633.5,642.8,144.2,248.3,9.999040546461508,7.599270815310762
SB,O,Medium,254.2,130.1,463.6,176.4,823,331.3,374.4,643.6,643.8,143.9,249.4,8.064480422888893,4.435464232588897
SB,O,Medium,254.7,131,464.6,176.7,830,331.2,374.6,649.6,644,143.5,250.1,13.824885814955145,8.376254346708084
SB,O,Medium,255.2,132,468.6,177,837,331.1,375.1,650.4,646.9,143.2,251,10.499267142136137,6.480016439287163
SB,O,Medium,255.8,132.9,470.3,177.4,843,331.2,375.8,653.6,656.6,142.9,251.9,6.951155411384796,5.709877659351803
SB,O,Medium,256.3,133.9,467.5,177.7,849,331.3,376.5,656.9,672.3,142.5,252.8,13.27664136319778,8.51709068582497
SB,O,Medium,256.8,134.8,460.9,178,855,331.6,377.3,658.9,684.4,142.3,253.1,9.859789895342672,6.573193263561783
SB,O,Medium,257.3,135.8,453.8,178.3,860,331.8,378.1,660.3,695,142.1,253.4,10.547860564219114,4.848613323874937
SB,O,Medium,257.9,136.8,448,178.6,864,332.2,378.9,659.7,704.3,141.8,253.4,12.623631076654643,7.728753720400797
SB,O,Medium,258.4,137.7,443.1,178.9,867,332.6,379.7,653.9,715.8,141.7,253.3,11.618574991017143,7.109874248234354
SB,O,Medium,259,138.6,438.4,179.3,868,333,380.4,643,724.2,141.5,253.5,10.419017693396722,7.0043816426196965
SB,O,Medium,259.6,139.5,433.9,179.6,870,333.4,382.7,631.6,715.9,141.5,252.2,13.882125928783642,8.576854873197526
SB,O,Medium,260.2,140.4,426.2,179.9,866,333.8,386.7,614,704.7,141.4,253,10.805812902667752,7.858773020121953
SB,O,Medium,260.7,141.3,419.4,180.3,864,334.2,387.6,597.2,715,141.4,256.1,8.659505588188054,6.133816458299863
SB,O,Medium,261.3,142.3,414.1,180.6,866,334.6,387.5,582.9,726.8,141.3,257.9,12.209718571683267,6.1959765886154035
SB,O,Medium,261.9,143.4,409.1,180.9,868,335,387.2,573.3,731.3,141.3,258.8,12.518245260444205,7.731857366744944
SB,O,Medium,262.5,144.4,404.3,181.2,870,335.4,386.9,568.5,729.8,141.3,258.6,9.577805224848,7.997002420746913
SB,O,Medium,263,145.3,399.7,182,872,335.9,386.5,561.6,727.1,141.3,258,13.434012241271942,6.0124250590308055
SB,O,Medium,263.6,146.3,395.1,184.3,874,336.3,386.1,552.3,724.5,141.5,257.8,12.718286310130392,6.264230570661191
SB,O,Medium,264.2,147.3,390.4,185.5,875,336.8,385.7,542.8,724.6,141.6,257.5,6.424844751172529,7.479670008827713
SB,O,Medium,264.7,148.2,385.6,186.1,876,337.2,385.2,534.2,724.3,141.7,257.1,19.66775962164529,8.525925353225563
SB,O,Medium,265.3,149.2,381.5,186.6,878,337.7,384.7,528.7,724.5,141.7,256.8,13.606579084097367,10.180462048533323
SB,O,Medium,265.9,150.1,378.1,187,879,338.1,384.2,526.2,721.7,141.8,256,7.219948589415415,7.615562210753237
SB,O,Medium,266.4,151,373.9,187.4,880,338.5,383.7,526.9,715.4,141.9,254.6,16.987785955612956,6.595258076884986
SB,O,Medium,267,151.9,369.8,187.8,881,338.9,383.2,531.1,702.4,142,253,13.024216022371013,7.067404043147095
SB,O,Medium,267.6,152.7,366.2,188.1,882,339.2,382.7,537.4,687.1,142.1,251.5,11.526827144336172,10.200731986138184
SB,O,Medium,268.1,153.6,363.1,188.5,884,339.5,382.1,543.7,673.3,142.1,250.4,13.088747275411835,9.06936819083653
SB,O,Medium,268.6,154.4,360.3,188.8,885,339.7,381.5,550.4,664.1,142.2,249.6,10.828854006368337,8.538134889636641
SB,O,Medium,269.1,155.2,359.1,189.1,886,339.8,380.9,552.3,665.1,142.2,249.5,12.833756902447691,3.8922049622177477
SB,O,Medium,269.6,156,358.4,189.4,887,339.9,380.4,554.7,668.6,142.2,249.4,10.096031025573634,8.608194874436519
SB,O,Medium,270.1,156.8,358,189.7,887,340,379.8,558.1,672.9,142.2,249.4,17.60720889631762,11.058186075126319
SB,O,Medium,270.5,157.6,357.7,189.6,888,340,379.3,564,669.7,142.2,249,11.713176834736688,8.025695238615913
SB,O,Medium,271,158.4,357.5,189.3,888,340,378.7,567.7,664.4,142.3,248.3,7.888065034236698,8.107177951854258
SB,O,Medium,271.4,159.1,357.1,189.4,888,340,378.2,571.7,651.9,142.2,247,14.60762794921709,3.3199154430038695
SB,O,Medium,271.8,159.8,356.4,189.6,888,339.9,377.8,576.5,642.3,142.1,246.3,14.30744525070068,15.984098991017145
SB,O,Medium,272.3,160.5,356.1,189.8,888,339.7,377.3,575.8,650.3,142,245.7,12.870030386169784,7.902650237121825
SB,O,Medium,272.6,161.2,355.8,190,886,339.6,376.9,574.5,657.9,141.9,244.9,14.024137333325445,7.297112108396962
